Date,Open,High,Low,Close,Adj Close,Volume
2020-07-01,6169.700195,6202.000000,6084.500000,6158.000000,6158.000000,724502100
2020-07-02,6158.000000,6258.600098,6158.000000,6240.399902,6240.399902,806189500
2020-07-03,6240.399902,6262.700195,6137.100098,6157.299805,6157.299805,504568000
2020-07-06,6157.299805,6304.200195,6157.299805,6285.899902,6285.899902,697122600
2020-07-07,6285.899902,6285.899902,6180.000000,6189.899902,6189.899902,600362300
2020-07-08,6189.899902,6208.399902,6144.500000,6156.200195,6156.200195,625796600
2020-07-09,6156.200195,6176.799805,6040.299805,6049.600098,6049.600098,670967000
2020-07-10,6049.600098,6108.200195,6003.200195,6095.399902,6095.399902,685330800
2020-07-13,6095.399902,6187.299805,6095.399902,6176.200195,6176.200195,614241100
2020-07-14,6176.200195,6179.799805,6093.200195,6179.799805,6179.799805,717546900
2020-07-15,6179.799805,6323.600098,6179.799805,6292.700195,6292.700195,747302000
2020-07-16,6292.700195,6296.799805,6227.299805,6250.700195,6250.700195,521796200
2020-07-17,6250.700195,6293.700195,6230.000000,6290.299805,6290.299805,687096800
2020-07-20,6290.299805,6297.600098,6222.200195,6261.500000,6261.500000,494263500
2020-07-21,6261.500000,6315.700195,6253.899902,6269.700195,6269.700195,753531600
2020-07-22,6269.700195,6271.000000,6197.500000,6207.100098,6207.100098,745230100
2020-07-23,6207.100098,6273.600098,6202.899902,6211.399902,6211.399902,605739200
2020-07-24,6211.399902,6211.399902,6099.100098,6123.799805,6123.799805,679819200
2020-07-27,6123.799805,6127.600098,6086.600098,6104.899902,6104.899902,704383900
2020-07-28,6104.899902,6149.899902,6083.700195,6129.299805,6129.299805,612575200
2020-07-29,6129.299805,6155.100098,6116.700195,6131.500000,6131.500000,718093000
2020-07-30,6131.500000,6145.799805,5924.700195,5990.000000,5990.000000,1229813400
2020-07-31,5990.000000,6046.299805,5897.799805,5897.799805,5897.799805,1007598800
2020-08-03,5897.799805,6038.799805,5857.100098,6032.899902,6032.899902,948540800
2020-08-04,6032.899902,6056.500000,5986.799805,6036.000000,6036.000000,766666900
2020-08-05,6036.000000,6111.500000,6036.000000,6104.700195,6104.700195,715558400
2020-08-06,6104.700195,6104.700195,5980.399902,6026.899902,6026.899902,629266500
2020-08-07,6026.899902,6046.000000,5996.700195,6032.200195,6032.200195,540972400
2020-08-10,6032.200195,6099.500000,6028.500000,6050.600098,6050.600098,558064500
2020-08-11,6050.600098,6206.000000,6050.600098,6154.299805,6154.299805,758790700
2020-08-12,6154.299805,6297.200195,6151.600098,6280.100098,6280.100098,680848000
2020-08-13,6280.100098,6280.100098,6185.600098,6185.600098,6185.600098,515765800
2020-08-14,6185.600098,6185.600098,6036.100098,6090.000000,6090.000000,513442300
2020-08-17,6090.000000,6140.200195,6061.500000,6127.399902,6127.399902,500314600
2020-08-18,6127.399902,6162.700195,6062.600098,6076.600098,6076.600098,502242600
2020-08-19,6076.600098,6114.799805,6045.000000,6112.000000,6112.000000,425040900
2020-08-20,6112.000000,6112.000000,6009.600098,6013.299805,6013.299805,505170900
2020-08-21,6013.299805,6036.500000,5948.799805,6001.899902,6001.899902,545211700
2020-08-24,6001.899902,6119.799805,6001.899902,6104.700195,6104.700195,452722200
2020-08-25,6104.700195,6173.500000,6032.100098,6037.000000,6037.000000,538992400
2020-08-26,6037.000000,6050.799805,5992.200195,6045.600098,6045.600098,405657200
2020-08-27,6045.600098,6062.500000,6000.000000,6000.000000,6000.000000,496427000
2020-08-28,6000.000000,6033.000000,5962.500000,5963.600098,5963.600098,928308900
2020-09-01,5963.600098,5972.500000,5824.000000,5862.100098,5862.100098,1041226100
2020-09-02,5862.100098,5974.700195,5862.100098,5941.000000,5941.000000,670603500
2020-09-03,5941.000000,5996.200195,5838.000000,5850.899902,5850.899902,698951400
2020-09-04,5850.899902,5904.200195,5778.399902,5799.100098,5799.100098,672211400
2020-09-07,5799.100098,5946.899902,5798.500000,5937.399902,5937.399902,542562600
2020-09-08,5937.399902,5985.299805,5868.899902,5930.299805,5930.299805,741088100
2020-09-09,5930.299805,6031.299805,5923.399902,6012.799805,6012.799805,670411100
2020-09-10,6012.799805,6028.799805,5950.600098,6003.299805,6003.299805,602947200
2020-09-11,6003.299805,6057.700195,5992.899902,6032.100098,6032.100098,532206600
2020-09-14,6032.100098,6080.000000,6011.799805,6026.299805,6026.299805,599027600
2020-09-15,6026.299805,6123.700195,6026.200195,6105.500000,6105.500000,696475100
2020-09-16,6105.500000,6119.200195,6057.600098,6078.500000,6078.500000,712218600
2020-09-17,6078.500000,6078.500000,5998.700195,6049.899902,6049.899902,614989900
2020-09-18,6049.899902,6055.200195,6006.299805,6007.100098,6007.100098,1606438900
2020-09-21,6007.100098,6007.100098,5779.200195,5804.299805,5804.299805,989724600
2020-09-22,5804.299805,5871.299805,5794.500000,5829.500000,5829.500000,793986600
2020-09-23,5829.500000,5974.899902,5829.500000,5899.299805,5899.299805,745841800
2020-09-24,5899.299805,5899.299805,5805.299805,5822.799805,5822.799805,707125700
2020-09-25,5822.799805,5843.700195,5771.500000,5842.700195,5842.700195,742745800
2020-09-28,5842.700195,5954.399902,5842.700195,5927.899902,5927.899902,915339300
2020-09-29,5927.899902,5927.899902,5862.899902,5897.500000,5897.500000,677894800
2020-09-30,5897.500000,5931.399902,5854.500000,5866.100098,5866.100098,831982500
2020-10-01,5866.100098,5925.799805,5849.799805,5879.500000,5879.500000,729252500
2020-10-02,5879.500000,5902.100098,5809.600098,5902.100098,5902.100098,708115400
2020-10-05,5902.100098,5974.200195,5902.100098,5942.899902,5942.899902,637260500
2020-10-06,5942.899902,5971.500000,5903.399902,5949.899902,5949.899902,911383000
2020-10-07,5949.899902,5977.200195,5929.200195,5946.299805,5946.299805,762006800
2020-10-08,5946.299805,6004.200195,5929.399902,5978.000000,5978.000000,741665900
2020-10-09,5978.000000,6040.500000,5978.000000,6016.700195,6016.700195,676779000
2020-10-12,6016.700195,6037.100098,5995.100098,6001.399902,6001.399902,600961600
2020-10-13,6001.399902,6008.000000,5950.000000,5969.700195,5969.700195,786877800
2020-10-14,5969.700195,6009.799805,5926.500000,5935.100098,5935.100098,613220800
2020-10-15,5935.100098,5935.100098,5786.200195,5832.500000,5832.500000,667215200
2020-10-16,5832.500000,5933.799805,5832.500000,5919.600098,5919.600098,669807200
2020-10-19,5919.600098,5959.700195,5872.000000,5884.700195,5884.700195,522720700
2020-10-20,5884.700195,5915.500000,5861.799805,5889.200195,5889.200195,576524900
2020-10-21,5889.200195,5903.399902,5769.600098,5776.500000,5776.500000,632347400
2020-10-22,5776.500000,5796.399902,5716.399902,5785.700195,5785.700195,664916300
2020-10-23,5785.700195,5885.399902,5781.799805,5860.299805,5860.299805,852798000
2020-10-26,5860.299805,5868.399902,5782.399902,5792.000000,5792.000000,870052100
2020-10-27,5792.000000,5806.200195,5728.200195,5729.000000,5729.000000,756732600
2020-10-28,5729.000000,5729.000000,5525.500000,5582.799805,5582.799805,1107558600
2020-10-29,5582.799805,5616.600098,5534.700195,5581.799805,5581.799805,964959700
2020-10-30,5581.799805,5593.399902,5534.100098,5577.299805,5577.299805,823613300
2020-11-02,5577.299805,5665.299805,5554.700195,5655.000000,5655.000000,755064600
2020-11-03,5655.000000,5787.600098,5655.000000,5786.799805,5786.799805,803790300
2020-11-04,5786.799805,5885.700195,5711.200195,5883.299805,5883.299805,781517600
2020-11-05,5883.299805,5933.100098,5881.899902,5906.200195,5906.200195,900001200
2020-11-06,5906.200195,5950.200195,5858.500000,5910.000000,5910.000000,848478100
2020-11-09,5910.000000,6258.299805,5910.000000,6186.299805,6186.299805,2067706200
2020-11-10,6186.299805,6307.000000,6180.500000,6296.899902,6296.899902,1717346100
2020-11-11,6296.899902,6397.299805,6293.200195,6382.100098,6382.100098,1283397300
2020-11-12,6382.100098,6382.100098,6295.799805,6338.899902,6338.899902,1014492200
2020-11-13,6338.899902,6339.000000,6280.399902,6316.399902,6316.399902,1010712500
2020-11-16,6316.399902,6463.500000,6316.399902,6421.299805,6421.299805,1293581100
2020-11-17,6421.299805,6424.500000,6309.000000,6365.299805,6365.299805,1225248200
2020-11-18,6365.299805,6395.899902,6326.700195,6385.200195,6385.200195,979740000
2020-11-19,6385.200195,6385.200195,6314.299805,6334.399902,6334.399902,929024200
2020-11-20,6334.399902,6386.700195,6324.600098,6351.500000,6351.500000,821112500
2020-11-23,6351.500000,6392.100098,6325.200195,6333.799805,6333.799805,943708400
2020-11-24,6333.799805,6432.399902,6333.700195,6432.200195,6432.200195,1301560700
2020-11-25,6432.200195,6468.700195,6375.299805,6391.100098,6391.100098,1129314000
2020-11-26,6391.100098,6412.700195,6349.500000,6362.899902,6362.899902,736272500
2020-11-27,6362.899902,6375.899902,6302.200195,6367.600098,6367.600098,1448127900
2020-11-30,6367.600098,6404.000000,6266.200195,6266.200195,6266.200195,1355075300
2020-12-01,6266.200195,6400.200195,6263.600098,6384.700195,6384.700195,839858300
2020-12-02,6384.700195,6468.600098,6367.500000,6463.399902,6463.399902,936842800
2020-12-03,6463.399902,6491.500000,6430.299805,6490.299805,6490.299805,943214500
2020-12-04,6490.299805,6559.200195,6489.799805,6550.200195,6550.200195,1073110600
2020-12-07,6550.200195,6601.100098,6519.799805,6555.399902,6555.399902,1058250500
2020-12-08,6555.399902,6567.600098,6518.399902,6558.799805,6558.799805,758186800
2020-12-09,6558.799805,6623.000000,6558.799805,6564.299805,6564.299805,769345300
2020-12-10,6564.299805,6640.700195,6561.100098,6599.799805,6599.799805,1109877200
2020-12-11,6599.799805,6607.399902,6520.500000,6546.799805,6546.799805,1069085700
2020-12-14,6546.799805,6583.700195,6524.700195,6531.799805,6531.799805,870265400
2020-12-15,6531.799805,6558.200195,6484.000000,6513.299805,6513.299805,737394700
2020-12-16,6513.299805,6598.399902,6513.299805,6570.899902,6570.899902,860333700
2020-12-17,6570.899902,6601.600098,6551.100098,6551.100098,6551.100098,725533900
2020-12-18,6551.100098,6604.500000,6518.299805,6529.200195,6529.200195,1200513100
2020-12-21,6529.200195,6529.200195,6315.299805,6416.299805,6416.299805,1118314800
2020-12-22,null,null,null,null,null,null
2020-12-23,6453.200195,6497.299805,6431.200195,6495.799805,6495.799805,807695400
2020-12-24,6495.799805,6530.299805,6479.600098,6502.100098,6502.100098,477470700
2020-12-29,6502.100098,6676.600098,6502.100098,6602.700195,6602.700195,824116800
2020-12-30,6602.700195,6623.000000,6552.500000,6555.799805,6555.799805,425493000
2020-12-31,6555.799805,6555.799805,6439.399902,6460.500000,6460.500000,316943900
2021-01-04,6460.500000,6662.700195,6460.500000,6571.899902,6571.899902,965097800
2021-01-05,6571.899902,6622.799805,6544.299805,6612.299805,6612.299805,718950800
2021-01-06,6612.299805,6859.100098,6611.899902,6841.899902,6841.899902,1249709500
2021-01-07,6841.899902,6903.600098,6795.100098,6857.000000,6857.000000,939652600
2021-01-08,6857.000000,6886.299805,6836.100098,6873.299805,6873.299805,850778500
2021-01-11,6873.299805,6873.299805,6768.700195,6798.500000,6798.500000,707799500
2021-01-12,6798.500000,6816.700195,6738.200195,6754.100098,6754.100098,648158800
2021-01-13,6754.100098,6772.600098,6736.000000,6745.500000,6745.500000,619448200
2021-01-14,6745.500000,6802.000000,6736.799805,6802.000000,6802.000000,685978100
2021-01-15,6802.000000,6802.100098,6676.600098,6735.700195,6735.700195,740665600
2021-01-18,6735.700195,6741.500000,6709.299805,6720.700195,6720.700195,359826900
2021-01-19,6720.700195,6770.700195,6697.700195,6713.000000,6713.000000,618144700
2021-01-20,6713.000000,6751.799805,6697.500000,6740.399902,6740.399902,687499600
2021-01-21,6740.399902,6776.899902,6715.399902,6715.399902,6715.399902,621554400
2021-01-22,6715.399902,6715.700195,6651.700195,6695.100098,6695.100098,693954900
2021-01-25,6695.100098,6714.600098,6610.299805,6638.899902,6638.899902,761260500
2021-01-26,6638.899902,6702.399902,6636.299805,6654.000000,6654.000000,683485900
2021-01-27,6654.000000,6661.299805,6505.799805,6567.399902,6567.399902,982451100
2021-01-28,6567.399902,6567.399902,6439.600098,6526.200195,6526.200195,869048100
2021-01-29,6526.200195,6526.200195,6397.200195,6407.500000,6407.500000,870670500
2021-02-01,6407.500000,6495.600098,6407.500000,6466.399902,6466.399902,746038100
2021-02-02,6466.399902,6523.500000,6466.399902,6516.700195,6516.700195,719054200
2021-02-03,6516.700195,6573.100098,6489.500000,6507.799805,6507.799805,717525200
2021-02-04,6507.799805,6553.399902,6478.200195,6503.700195,6503.700195,989919900
2021-02-05,6503.700195,6518.700195,6457.600098,6489.299805,6489.299805,984403300
2021-02-08,6489.299805,6567.700195,6489.299805,6523.500000,6523.500000,818871300
2021-02-09,6523.500000,6541.000000,6501.000000,6531.600098,6531.600098,544655300
2021-02-10,6531.600098,6577.000000,6481.000000,6524.399902,6524.399902,782043000
2021-02-11,6524.399902,6554.200195,6514.899902,6528.700195,6528.700195,673184700
2021-02-12,6528.700195,6589.799805,6485.100098,6589.799805,6589.799805,495851300
2021-02-15,null,null,null,null,null,null
2021-02-16,6756.100098,6799.899902,6736.899902,6748.899902,6748.899902,817289800
2021-02-17,6748.899902,6760.299805,6701.600098,6710.899902,6710.899902,755390100
2021-02-18,6710.899902,6721.799805,6591.399902,6617.200195,6617.200195,847018200
2021-02-19,6617.200195,6646.200195,6600.600098,6624.000000,6624.000000,976444700
